s_no,reviewID,productASIN,productVariant,rating,verifiedPurchase,review_country,review_date,reviewTitle,reviewText,cleaned_review_text,sentiment_score,helpfulVoteCount,helpful_vote_log,review_length_words,has_media
2318,RNZZFISBMTDX2,B085NF55WL,"Size: SmallColor: Black (1 Pack of 1)Height: 5'11""Weight: 125-130 lb",5.0,True,United States,2025-03-03,great fitting,was great quality and amazing fit,great quality amazing fit,0.6000000000000001,0,0.0,6,False
2319,R3AUAF9FZ7WXOC,B085NF55WL,"Size: MediumColor: Grey/Olive GreenHeight: 5'9""Weight: 155-160 lb",3.0,True,United States,2025-01-25,The definition of fast fashion,"Don't get me wrong, I will continue to wear these shorts around the house at night as loungewear (until they completely disintegrate), but these are extreme cheaply made shorts. If you use the back pocket with the zipper, you might as well just be throwing whatever you're putting in there on the ground because the seam will rip apart. They're very comfortable, Don't get me wrong, but the seams will just keep fraying until every inch of the shorts seams are frayed and falling apart.If you're looking for shorts that you can wear consistently for about three months to four months, go ahead and buy these but buy several of them because you'll want to throw them in the trash after about four months",dont get wrong continue wear short around house night loungewear completely disintegrate extreme cheaply made short use back pocket zipper might well throwing whatever youre putting ground seam rip apart theyre comfortable dont get wrong seam keep fraying every inch short seam frayed falling apartif youre looking short wear consistently three month four month go ahead buy buy several youll want throw trash four month,0.0019230769230769,0,0.0,124,False
2320,R1ZJP7C1YFQKDX,B085NF55WL,"Size: MediumColor: Black/Olive GreenHeight: 5'9""Weight: 180-185 lb",5.0,True,United States,2021-09-29,"Good comfort, great price.","These initially felt a little 90's swishy pants to me when I opened them and they were fairly wrinkled. A quick wash and the wrinkles came out. They say to hand wash but I just threw them on a delicate cycle and hung them to dry. Wore them to Disney World and put 20,000 steps in a 12 hour day in them. These things are great! They were so light and breathable. Did I sweat in them? You bet I did. Did they dry super fast? You bet they did. I never once felt like they were riding up or bunched up my boxers like my $60 Under Armour golf shorts did the next day at the park. I never noticed the infamous 90's swishy pants sound while walking all those steps. And believe me, my two daughters certainly would have pointed that out. I was able to keep my money clip and Pixel 5 XL in the front pockets. I never once felt worried that my phone would fall out of my pocket. Even with the extra  phone weight I didn't have to tie the drawstring. I didn't think that the pockets were sagging either with the extra weight. I'm 5' 9 182 lbs with an athletic build (I could spare to lose 5-10 pounds in the stomach) and I measured myself as a medium. So that is what I ordered. I will say that they are a bit if a slim/tailored fit and the bottoms were definitely an inch or so above my knees. That's what I wanted so I am happy I went with the medium. I'f your roughly my size and like more room for physical activities then order a large. I would highly recommend these shorts and am actually looking for a second pack to buy. I just wish the sold a navy and dark gray pack.",initially felt little swishy pant opened fairly wrinkled quick wash wrinkle came say hand wash threw delicate cycle hung dry wore disney world put step hour day thing great light breathable sweat bet dry super fast bet never felt like riding bunched boxer like armour golf short next day park never noticed infamous swishy pant sound walking step believe two daughter certainly would pointed able keep money clip pixel xl front pocket never felt worried phone would fall pocket even extra phone weight didnt tie drawstring didnt think pocket sagging either extra weight im lb athletic build could spare lose pound stomach measured medium ordered say bit slimtailored fit bottom definitely inch knee thats wanted happy went medium roughly size like room physical activity order large would highly recommend short actually looking second pack buy wish sold navy dark gray pack,0.1361468253968253,3,1.3862943611198906,312,False
2321,R378ZOSPHICB0F,B085NF55WL,Size: X-LargeColor: Black/Navy Blue,5.0,True,United States,2025-02-16,Good shorts,Fit great,fit great,0.6000000000000001,0,0.0,2,False
2322,RKQ9U3TCDDNG1,B085NF55WL,Size: 3X-LargeColor: 01-black/Grey,4.0,True,United States,2025-02-17,Good value but questionable fit.,Liked the price but these are a little bit snug.,liked price little bit snug,0.20625,0,0.0,10,False
2323,R38P2HYZ20XL17,B085NF55WL,"Size: LargeColor: Black/Olive GreenHeight: 5'9""Weight: 175-180 lb",4.0,True,United States,2025-03-02,Comodidad,Una vez puestos son muy comodos.,una vez puestos son muy comodos,0.0,0,0.0,6,False
2324,R1CLJDH18K6QQ0,B085NF55WL,"Size: SmallColor: Black/Navy BlueHeight: 5'8""Weight: 155-160 lb",5.0,True,United States,2025-02-17,Comfortable,"These shorts fit the best out of all the ones I've bought on Amazon. I'm 5'8 about 155 and small is perfect. The back pocket doesn't bother me, I don't use it.",short fit best one ive bought amazon im small perfect back pocket doesnt bother dont use,0.3583333333333333,0,0.0,32,False
2325,R12HZR7BT7LDC3,B07HNWC5LC,Size: 44Color: Gunmetal,5.0,True,United States,2024-11-13,Comfort Meets Functionality in One Stylish Package,"I recently picked up a pair of these shorts, and they have quickly become my favorite go-to shorts for any occasion. From the very first wear, I could tell that these shorts were designed with both comfort and practicality in mind. The fit is perfect, thanks to the stretch fabric that moves with you rather than against you, making these shorts ideal for all-day wear.One of the standout features of these cargo shorts is the material. The fabric blend provides just the right amount of stretch, allowing for a comfortable fit without feeling restrictive. Whether I'm out for a hike, running errands, or just lounging around, these shorts offer incredible flexibility and comfort. The material is also durable and stands up well to frequent washing without losing its shape or color.The design of the Wrangler Authentics Men's Classic Cargo Stretch Shorts is both functional and stylish. The multiple pockets are a game-changer, offering ample storage space for my essentials. The cargo pockets are spacious and easily hold my phone, wallet, keys, and even a small notebook. The added convenience of having secure places to store my items without needing a bag is fantastic, especially when I'm on the go.The craftsmanship of these shorts is top-notch. The stitching is strong and sturdy, ensuring that the shorts will last for years to come. The zipper and button closures are robust and reliable, adding to the overall quality of the product. The classic cargo style is timeless and versatile, making these shorts easy to pair with a variety of tops and footwear for different looks.One aspect I particularly appreciate is the attention to detail in the design. The waistband is comfortable and sits just right, without digging in or slipping down. The length of the shorts is perfect, hitting just above the knee, which gives a modern yet classic look. The color options are also great, allowing me to choose a shade that fits my personal style.These shorts have exceeded my expectations in every way. They offer a perfect blend of comfort, durability, and functionality, making them an essential addition to any wardrobe. Whether you're tackling outdoor adventures or just enjoying a casual day out, these shorts have you covered.",recently picked pair short quickly become favorite goto short occasion first wear could tell short designed comfort practicality mind fit perfect thanks stretch fabric move rather making short ideal allday wearone standout feature cargo short material fabric blend provides right amount stretch allowing comfortable fit without feeling restrictive whether im hike running errand lounging around short offer incredible flexibility comfort material also durable stand well frequent washing without losing shape colorthe design wrangler authentics men classic cargo stretch short functional stylish multiple pocket gamechanger offering ample storage space essential cargo pocket spacious easily hold phone wallet key even small notebook added convenience secure place store item without needing bag fantastic especially im gothe craftsmanship short topnotch stitching strong sturdy ensuring short last year come zipper button closure robust reliable adding overall quality product classic cargo style timeless versatile making short easy pair variety top footwear different looksone aspect particularly appreciate attention detail design waistband comfortable sits right without digging slipping length short perfect hitting knee give modern yet classic look color option also great allowing choose shade fit personal stylethese short exceeded expectation every way offer perfect blend comfort durability functionality making essential addition wardrobe whether youre tackling outdoor adventure enjoying casual day short covered,0.2322660098522168,8,2.1972245773362196,367,False
2326,R3QGYM8WB0GM08,B07HNWC5LC,Size: 32Color: Kangaroo,5.0,True,United States,2025-01-01,Perfect Gift for Dad!,"I got my dad four pairs of these Wrangler cargo shorts for Christmas, and he absolutely loves them! The quality is fantastic—durable, comfortable, and built to last. They fit him perfectly, and he says they're exactly what he was looking for.He works outdoors a lot, and these shorts are ideal. They're breathable and tough enough to handle a hard day's work. Plus, the extra pockets are super handy for tools and other odds and ends. Definitely a great buy—I'd highly recommend them for anyone who works hard and needs reliable, functional clothing.",got dad four pair wrangler cargo short christmas absolutely love quality fantasticdurable comfortable built last fit perfectly say theyre exactly looking forhe work outdoors lot short ideal theyre breathable tough enough handle hard day work plus extra pocket super handy tool odds end definitely great buyid highly recommend anyone work hard need reliable functional clothing,0.2428395061728395,8,2.1972245773362196,92,False
2327,R4LU5GAYG4ADU,B07HNWC5LC,Size: 36Color: Anthracite Camo,4.0,True,United States,2024-12-30,They run LARGE,"I absolutely love these shorts. It did, however, take me a few tries to get the right size. I have a 42 waist, so I first bought a size 42, because a lot of reviewers reported that these shorts are true to size. That was not my experience. So I ordered a size 40, and they were still falling off me. I tried one more time, ordering a size 38, and this is the size that fits my 42 waist. Go figure.They are great for the summer. The fabric is not too thick to be comfortable, and not too thin to be durable. The pockets are what really sold me on these, though, especially the phone pocket. It provides perfect access to my phone at all times, while keeping it out of the way during most activities.The front pockets are large, and deep, certainly large enough for any wallet you don't want to put in a back pocket or cargo pocket, as long as you don't mind the bulge it would make. The cargo pockets are great for wallets, as long as you don't need to access it much, because it takes two hands to open the Velcro opening and keep it from closing while you retrieve your wallet. Or at least it does, for me. A bit of a hassle.TL:DR - These are great shorts once you figure out their sizes relative to your measurements. They fit well after that, seem sturdy, and the pockets are great. Go for it, but be prepared to return for wrong size, or buy a few sizes and return what doesn't work.",absolutely love short however take try get right size waist first bought size lot reviewer reported short true size experience ordered size still falling tried one time ordering size size fit waist go figurethey great summer fabric thick comfortable thin durable pocket really sold though especially phone pocket provides perfect access phone time keeping way activitiesthe front pocket large deep certainly large enough wallet dont want put back pocket cargo pocket long dont mind bulge would make cargo pocket great wallet long dont need access much take two hand open velcro opening keep closing retrieve wallet least bit hassletldr great short figure size relative measurement fit well seem sturdy pocket great go prepared return wrong size buy size return doesnt work,0.1940092165898617,6,1.9459101490553132,269,False
2328,R3B5CWGHV2BRMW,B07HNWC5LC,Size: 32Color: Grain Twill,5.0,True,United States,2025-03-01,comfort and accurate size,Good value and quality,good value quality,0.7,0,0.0,4,False
2329,R3G61TNGBY2JA8,B07HNWC5LC,"Size: 32Color: AnthraciteHeight: 5'9""Weight: 155-160 lb",5.0,True,United States,2024-11-09,Great fit and look,"I recently picked up a pair of these Wrangler shorts, and I have to say, they have quickly become a staple in my summer wardrobe. Here's why I'm absolutely loving them:Fit:The fit of these shorts is spot on! They provide just the right amount of room without being baggy, allowing for a comfortable and flattering silhouette. It stretches just enough to accommodate movement without feeling restrictive. Whether I'm running errands, heading to a barbecue, or just lounging around, these shorts fit perfectly and allow for easy mobility.Style:Not only do they fit well, but they also look fantastic. The design is classic and versatile, making them suitable for a variety of occasions. I've received numerous compliments on them, and I love how they elevate my casual outfits. The clean lines and tailored look make them easy to dress up or down, depending on the occasion.Comfort:Comfort is key when it comes to summer clothing, and these shorts deliver on that front! The fabric is soft and breathable, making them ideal for warm weather. I've worn them for long days in the sun, and they've remained comfortable throughout. The lightweight material also helps keep me cool, which is a significant plus during hot days.",recently picked pair wrangler short say quickly become staple summer wardrobe here im absolutely loving themfitthe fit short spot provide right amount room without baggy allowing comfortable flattering silhouette stretch enough accommodate movement without feeling restrictive whether im running errand heading barbecue lounging around short fit perfectly allow easy mobilitystylenot fit well also look fantastic design classic versatile making suitable variety occasion ive received numerous compliment love elevate casual outfit clean line tailored look make easy dress depending occasioncomfortcomfort key come summer clothing short deliver front fabric soft breathable making ideal warm weather ive worn long day sun theyve remained comfortable throughout lightweight material also help keep cool significant plus hot day,0.284188988095238,4,1.6094379124341003,201,False
2330,R3JM5L88AF84HY,B07HNWC5LC,"Size: 38Color: Medium Tint DenimHeight: 6'4""Weight: 215-220 lb",5.0,True,United States,2025-02-27,Cell phone pocket,"Great shorts , soft and fit true to size. Cell phone pocket too. Been a Wrangler fan for 40 years never a problem.",great short soft fit true size cell phone pocket wrangler fan year never problem,0.3299999999999999,0,0.0,23,True
2331,RPBEYKNWMU44I,B07HNWC5LC,Size: 34Color: Jungle Elmwood Camo,5.0,True,United States,2025-02-12,They're good,True to size & comfortable . I've found no problems with the quality nor the craftsmanship . The material is pretty much colorfast & soft to the touch . I'll be buying another pair .,true size comfortable ive found problem quality craftsmanship material pretty much colorfast soft touch ill buying another pair,0.1333333333333333,3,1.3862943611198906,35,False
2332,R2P5LIXP048MWG,B07HNWC5LC,"Size: 36Color: Olive Drab RipstopHeight: 5'11""Weight: 195-200 lb",5.0,True,United States,2024-06-03,Good Casual Look for Hot Humid Weather,"I bought these shorts after reading reviews about their comfort in hot humid climates. I wanted something comfortable but not lightweight. After three weeks in the tropics I can attest that these shorts are the right shorts for the climate. They dry outside in a couple of hours should you need to hand wash and while the cloth is thicker than lightweight fabric, it does not cling to the body. Pockets are generously sized for wallet and phone. The fit is about half size too loose but not an issue as I prefer my clothes baggy. One comment my wife made was that these do not look like the typical old man bulky cargo shorts. This means I can order more.These shorts are perfect for wearing around the city, the beach, light hikes, or inside a non-air conditioned bus. I'm not sure I would use these on any adventurous activity that has the potential to tear fabric. Your experience may be different but based on my experiences, this grade of fabric isn't for adventure.Because of my experience, I definitely would buy these again.",bought short reading review comfort hot humid climate wanted something comfortable lightweight three week tropic attest short right short climate dry outside couple hour need hand wash cloth thicker lightweight fabric cling body pocket generously sized wallet phone fit half size loose issue prefer clothes baggy one comment wife made look like typical old man bulky cargo short mean order morethese short perfect wearing around city beach light hike inside nonair conditioned bus im sure would use adventurous activity potential tear fabric experience may different based experience grade fabric isnt adventurebecause experience definitely would buy,0.1324474438604873,5,1.791759469228055,183,False
2333,R2M7FOTZCLWSGC,B07HNWC5LC,"Size: 54Color: Medium Tint DenimHeight: 5'10""Weight: 390-395 lb",5.0,True,United States,2025-03-06,Awesome product!!,It is nice to finally find a pair of shorts that is accurately sized! A lot of times on bigger sizes they don't fit the same but this pair is truly the size that it is marked. I will definitely buy another pair,nice finally find pair short accurately sized lot time bigger size dont fit pair truly size marked definitely buy another pair,0.1875,0,0.0,43,False
2334,R2H0GHHGJ1OVD5,B07HNWC5LC,Size: 30Color: Gunmetal,5.0,True,United States,2025-02-26,Husband's favorite shorts,"For what is available and the price these are the go-to shorts my husband prefers. He works in construction and gets 6 months to 1 year sometimes longer out of them. They used to have a better quality fabric, but for as often as they are worn, washed and dried they are certainly worth getting.",available price goto short husband prefers work construction get month year sometimes longer used better quality fabric often worn washed dried certainly worth getting,0.2,0,0.0,55,False
2335,RGDWJZDYRHZKD,B0BLKKW3M4,Size: MediumColor: S1 Grey Green,5.0,True,United States,2025-02-12,Good quality and price,"They are very comfortable and cool, ideal for summer. They fit the body very well. When I ordered it, it was a little long, so I recommend that you check the sizes carefully, I ordered an L. The colors are the same as those in the image. They are ideal for tall people.",comfortable cool ideal summer fit body well ordered little long recommend check size carefully ordered l color image ideal tall people,0.3265625,0,0.0,53,False
2336,R1VWJ0RFV4KO5G,B0BLKKW3M4,"Size: X-LargeColor: S BlackHeight: 6'6""Weight: 265-270 lb",5.0,True,United States,2025-02-27,Recommend,"Husband absolutely loved them, they fit perfectly! They held up well after being washed. He brags about how comfortable they are! I bought him two pair so far! Worth every penny!",husband absolutely loved fit perfectly held well washed brag comfortable bought two pair far worth every penny,0.4833333333333333,0,0.0,31,False
2337,R178B9WZ3RY48Z,B0BLKKW3M4,Size: LargeColor: S Navy Blue,4.0,True,United States,2025-03-03,"Try them ,true to size ,if 32 to 34 get large as they stretch a bit.","Very nice practical and comfortable shorts , absolutely perfect for Amazon associates or almost Carhartt style but lighter work shorts,highly recommend and true to size, finally found my perfect work shorts.",nice practical comfortable short absolutely perfect amazon associate almost carhartt style lighter work shortshighly recommend true size finally found perfect work short,0.41875,0,0.0,31,False
2338,R2A0G9X70VXRT,B0BLKKW3M4,Size: LargeColor: T Camouflage 2,5.0,True,United States,2025-03-01,Great shorts!,"The fit and finish of these shorts are great. I needed a pair of shorts that would adjust to my constant shift in weight and these fit the bill and look great. The colors are deep and don't fade during wash. They're comfortable, durable and they are a bit thin which I prefer in a chino type short.",fit finish short great needed pair short would adjust constant shift weight fit bill look great color deep dont fade wash theyre comfortable durable bit thin prefer chino type short,0.2181818181818182,0,0.0,58,False
2339,R1EL56KRYQQ9U2,B0BLKKW3M4,"Size: LargeColor: S1 Grey 2Height: 6'0""Weight: 220-225 lb",5.0,True,United States,2025-02-17,Best shorts ever.,They are true to size. I'm 6 feet tall and 220 pounds and I got a large.  They're comfortable they don't shrink and I wear them all summer.,true size im foot tall pound got large theyre comfortable dont shrink wear summer,0.3214285714285714,0,0.0,28,False
2340,R26ZFEHX15RTZR,B0BLKKW3M4,Size: MediumColor: S Black,3.0,True,United States,2024-03-06,Meh... should have returned...,"I've usually had good luck buying clothes from Amazon, but this might be the most disappointed I've been in a purchase. I always wear a medium in shorts, but these fit like they are 2 sizes too big. I read a few reviews that said they will shrink if dryed but these didn't shrink at all. Plus, they are not really very stylish in my opinion. The little leather patches make no sense to me. The fabric is lightweight, but I would have liked a little more substance. The draw strings are way too long so they either hang down in front, or I have to tuck them in out of sight.  Maybe I should have returned them and got a smaller size before washing them, which is totally on me. These will probably either stay stored away never to see the light of day again, or I will use them for yardwork shorts.",ive usually good luck buying clothes amazon might disappointed ive purchase always wear medium short fit like size big read review said shrink dryed didnt shrink plus really stylish opinion little leather patch make sense fabric lightweight would liked little substance draw string way long either hang front tuck sight maybe returned got smaller size washing totally probably either stay stored away never see light day use yardwork short,0.1017857142857142,4,1.6094379124341003,154,False
2341,RKM7FZRNA3FHY,B0BLKKW3M4,"Size: 5X-LargeColor: S1 Grey 2Height: 6'2""Weight: 320-325 lb",5.0,True,United States,2024-09-02,My son loves these,"Given the option of going to a specialty store and paying high prices for large and tall men vs the option to order these shorts at a very affordable price was the reason for this purchase. When we received the shorts we couldn't believe the quality and fit of the shorts. They have lots of pockets so you can carry your wallet , phone, and keys along with other stuff and not worry about anything falling out of your pockets. There are so many colors to choose from. There is plenty of stretch which makes them move with you and depending on where you live, they can be worn all year round because they are not too thin.",given option going specialty store paying high price large tall men v option order short affordable price reason purchase received short couldnt believe quality fit short lot pocket carry wallet phone key along stuff worry anything falling pocket many color choose plenty stretch make move depending live worn year round thin,0.0736953955135773,0,0.0,118,False
2342,R19G3AXCO01MCP,B0BLKKW3M4,Size: 3X-LargeColor: S1 Khaki 2,4.0,True,United States,2025-02-21,Comfortable casual shorts,"These are really good casual shorts. Purchased for Caribbean vacation and was pleased with the look and feel. Pockets are deep and useful. The fabric has some give, but I would not consider it stretchy as described in the title. Dinging one star because the fit is not perfect for all body types.",really good casual short purchased caribbean vacation pleased look feel pocket deep useful fabric give would consider stretchy described title dinging one star fit perfect body type,0.3,0,0.0,53,False
2343,R31FLPLJ1194O6,B0BLKKW3M4,"Size: LargeColor: S1 Khaki 2Height: 5'10""Weight: 195-200 lb",4.0,True,United States,2025-02-22,"There is no ""fly"" but comfortable!","I didn't realize these shorts didn't have a zipper in the front when I purchased them for my husband. However, he said it wasn't a deal breaker because they're pretty comfortable. 5'10"" and 200 lbs.",didnt realize short didnt zipper front purchased husband however said wasnt deal breaker theyre pretty comfortable lb,0.2166666666666666,0,0.0,35,True
2344,R1CA9QRWCQL7DE,B0BLKKW3M4,Size: MediumColor: S1 Khaki 2,4.0,True,United States,2025-02-05,back pocket does NOT have a button or velcro to seal the back pocket,"I like the shorts, but have one rather large complaint and that would be that the back pocket does NOT have a button or velcro to seal the back pocket that normally holds a man's wallet.",like short one rather large complaint would back pocket button velcro seal back pocket normally hold man wallet,0.0107142857142857,0,0.0,36,False
2345,R22IOF00GWXAHL,B08TB5KMQ8,Size: 42Color: Mortar Gray,5.0,True,United States,2025-02-06,"Fit as expected, good quality.","I'm a 42 waist and ordered a 42 and they fit exactly as expected. The quality is very good, no problems with the sewing.  The material to the desired thickness to be comfortable yet durable. After washing them they retained the same size and no problems with the color fading. Would recommend these.",im waist ordered fit exactly expected quality good problem sewing material desired thickness comfortable yet durable washing retained size problem color fading would recommend,0.35,2,1.0986122886681098,53,False
2346,R2MKIEMSZWE4SI,B08TB5KMQ8,Size: 38Color: Native Camo,5.0,True,United States,2025-03-01,Awesome shorts!,"Lee's are always fit kinda tight, but the stretch waist on these make them perfect!  Lee quality and nice comfy fit!  Win, win!",lee always fit kinda tight stretch waist make perfect lee quality nice comfy fit win win,0.5459183673469388,0,0.0,23,False
2347,R1Y1G3LB9E887Q,B08TB5KMQ8,Size: 34Color: Sagebrush,4.0,True,United States,2024-12-24,Better than most.,"I got a few different shorts from different brands. These were the ones that fit the best. They are comfortable and seem to be made to last. I kept two different pair and there was a little difference between the two. Nothing to really complain about, just the size of pockets. Odd yes but My phone slips into one easily but the other it pretty much takes two hands to get phone in same pocket. Nothing big just odd. will buy more next spring.",got different short different brand one fit best comfortable seem made last kept two different pair little difference two nothing really complain size pocket odd yes phone slip one easily pretty much take two hand get phone pocket nothing big odd buy next spring,0.1205729166666666,5,1.791759469228055,84,False
2348,R3BOB0FDYE58TL,B08TB5KMQ8,"Size: 33Color: BourbonHeight: 5'8""Weight: 170-175 lb",5.0,True,United States,2024-02-10,Perfect dad shorts - fit is true to size,"I'm a 47 year old dad. I wear cargo shorts all summer long because that's our uniform. They revoke our dad card if we don't wear them. Seriously.These Lee cargo shorts are my all time favorites because they have a bit of stretch in them (especially in the waist) and are the perfect length for me. The fit is true to size, no need to size up or down. They're roomy without being overly baggy, and the material breathes well. There are plenty of pockets for stowing all kinds of things, from phones to tools to snacks to more snacks to even more snacks. Only problem is certain chocolate snacks might melt in the heat so maybe don't stow those in your pockets. Just a suggestion.So yeah. Great shorts. A solid value for any dad looking to keep his dad card.",im year old dad wear cargo short summer long thats uniform revoke dad card dont wear seriouslythese lee cargo short time favorite bit stretch especially waist perfect length fit true size need size theyre roomy without overly baggy material breathes well plenty pocket stowing kind thing phone tool snack snack even snack problem certain chocolate snack might melt heat maybe dont stow pocket suggestionso yeah great short solid value dad looking keep dad card,0.2795918367346939,26,3.295836866004329,141,False
2349,R28YIX6HNKCRXR,B08TB5KMQ8,Size: 34Color: Native Camo,5.0,True,United States,2025-01-22,true to fit size. good quality.,very comfy cargo shorts. true to fit size. good quality.,comfy cargo short true fit size good quality,0.3625,0,0.0,10,False
2350,R1CVRWFICRWTAF,B08TB5KMQ8,Size: 36Color: Bourbon,5.0,True,United States,2024-11-30,very comfortable good looking shorts casual wear Lee Great Ole Brand!,"98% cotton 2% spandex for stretch comfort, good product what else can I say. Ya know fashion today is produced with fabrics that may LOOK GOOD till you put them on and find out you sweat because there's a synthetic like polyester in the blend. That may be alright for some but I must wear real cotton as the dominant fabric in the blend. I don't mean like 55% cotton 45% poly or some petroleum based product, thats what polyester is, its like wearing a rubber diving suit.THEY'RE GOOD PANTS!!!",cotton spandex stretch comfort good product else say ya know fashion today produced fabric may look good till put find sweat there synthetic like polyester blend may alright must wear real cotton dominant fabric blend dont mean like cotton poly petroleum based product thats polyester like wearing rubber diving suittheyre good pant,0.3974999999999999,3,1.3862943611198906,90,False
2351,R2XP1NLUHGOK32,B08TB5KMQ8,"Size: 38Color: Native CamoHeight: 5'11""Weight: 210-215 lb",5.0,True,United States,2025-02-03,Great quality and fit to size.,Fits as sized. Great quality.,fit sized great quality,0.6000000000000001,0,0.0,5,False
2352,RQJ8K5X2KTSFP,B08TB5KMQ8,Size: 38Color: Buff,5.0,True,United States,2025-02-21,You can count on Lee,"These fit great, true to size . Some stretch makes them comfortable to move around in. Would recommend",fit great true size stretch make comfortable move around would recommend,0.4875,2,1.0986122886681098,18,False
2353,R1ZN9M1NNFFZEB,B08TB5KMQ8,"Size: 38Color: Mortar GrayHeight: 5'9""Weight: 225-230 lb",5.0,True,United States,2025-02-17,Very comfortable fit.,These are great shorts. I'm slightly overweight and the elastic in the waistband makes them very comfortable for me to put on. Well constructed nice light material so you don't get too hot in the summer time.,great short im slightly overweight elastic waistband make comfortable put well constructed nice light material dont get hot summer time,0.3261904761904762,0,0.0,37,False
2354,R3UFGXOADORLK2,B08TB5KMQ8,"Size: 32Color: Native CamoHeight: 5'3""Weight: 175-180 lb",5.0,True,United States,2025-02-16,Lee Got these Cargos Right,"I bought these in a size 30 but they didn't fit, they run a bit small I was able to reorder and I got my new pr in 2 days( super fast) and they fit perfect .",bought size didnt fit run bit small able reorder got new pr day super fast fit perfect,0.3399621212121212,0,0.0,37,False
2355,RQJAHFC2FOTNF,B0CRRF28SH,Fit Type: 1-Regular FitSize: XX-LargeColor: 1-black/Dark Grey/Navy Blue,5.0,True,United States,2025-03-05,These shorts are not too short,"These things are great they've got pockets, they're lightweight, they feel great, the fit seems to be spot on for the size. And the price was good.",thing great theyve got pocket theyre lightweight feel great fit seems spot size price good,0.675,0,0.0,27,False
2356,R1JVRZPP2W4QU1,B0CRRF28SH,Fit Type: 1-Regular FitSize: MediumColor: Black/Black/Black,5.0,True,United States,2025-01-18,The BEST shorts I've found online!!,"I've been trying to find good workout shorts online for a while but they are usually a bad fit. These are perfect.  I'm 6'1 185 and bought mediums.1.  Length is perfect, not too short, not too long, just above the knees.2. Fit is great.  They are not overly baggy like many shorts.  Good athletic fit.3.Pockets are deep and cut right.  Your keys/wallet/earbuds will not fall out of your pocket while working out or sitting down (like other shorts I bought).4. Material is light a comfortable but not see through.5. The wasteband is thick and high quality.I'm buying extra just in case I can't find these later.",ive trying find good workout short online usually bad fit perfect im bought medium length perfect short long knee fit great overly baggy like many short good athletic fitpockets deep cut right keyswalletearbuds fall pocket working sitting like short bought material light comfortable see wasteband thick high qualityim buying extra case cant find later,0.2588961038961039,3,1.3862943611198906,106,False
2357,R2J5KUJMZ90L6R,B0CRRF28SH,"Fit Type: 1-Regular FitSize: X-LargeColor: 1-black/Dark Grey/Navy BlueHeight: 5'11""Weight: 260-265 lb",4.0,True,United States,2025-02-16,Comfortable and worth the price.,"Husband says definitely comfortable for the price. 3 soft basketball shorts. My husband has extra large and fit perfectly. For the price, you can expect super quality but it's good enough.",husband say definitely comfortable price soft basketball short husband extra large fit perfectly price expect super quality good enough,0.3147619047619048,0,0.0,31,False
2358,RLRB4FOUMHCHE,B0CRRF28SH,"Fit Type: 1-Regular FitSize: LargeColor: 1-black/Dark Grey/Navy BlueHeight: 6'0""Weight: 185-190 lb",5.0,True,United States,2025-02-07,Comfortable,They are lightweight. The length is ok until washed. I like the way they look. The pockets are deep enough. The material quality is good.,lightweight length ok washed like way look pocket deep enough material quality good,0.3,0,0.0,25,False
2359,R6TBA7ZRO2EO7,B0CRRF28SH,Fit Type: 1-Regular FitSize: XX-LargeColor: Black/Dark Grey/Royal Blue,5.0,True,United States,2025-02-15,Great Product,"Great mens shorts.  I purchase these shorts to wear around the house during our hot Arizona summers.  These shorts are well made and are true to size.  They wash easily in the washing machine.  When needed, I'll purchase more of these shorts.",great men short purchase short wear around house hot arizona summer short well made true size wash easily washing machine needed ill purchase short,0.1481481481481481,0,0.0,42,False
2360,R2PWHEAI1768BU,B0CRRF28SH,Fit Type: 1-Regular FitSize: XX-LargeColor: Black/Black/Black,5.0,True,United States,2025-02-24,Great Value!,".They size a little small, but not much. Good quality and very comfortable!",size little small much good quality comfortable,0.165625,0,0.0,13,False
2361,RLGYDO1XQUJCP,B0CRRF28SH,"Fit Type: 1-Regular FitSize: LargeColor: 1-black/Dark Grey/Navy BlueHeight: 5'6""Weight: 190-195 lb",3.0,True,United States,2025-02-26,Cheap,Good very thin fit well and are comfy. Feels very cheap,good thin fit well comfy feel cheap,0.275,0,0.0,11,False
2362,R2L1KNNIEXJ19F,B0CRRF28SH,"Fit Type: 1-Regular FitSize: LargeColor: 1-black/Dark Grey/Navy BlueHeight: 6'3""Weight: 210-215 lb",4.0,True,United States,2025-01-22,Nice shorts,"These are really nice for the price. My husband needed some shorts to work around the yard in and to paint the house. The drawstring did come out rather easily in the wash, so I'd be sure to tie it before throwing it in, my mistake. Other than that the quality is great and they're a nice length for someone over 6 feet.",really nice price husband needed short work around yard paint house drawstring come rather easily wash id sure tie throwing mistake quality great theyre nice length someone foot,0.4888888888888889,0,0.0,63,False
2363,R3T2HK70DITH0C,B0CRRF28SH,Fit Type: 1-Regular FitSize: LargeColor: Black/Light Grey/Light Khaki,4.0,True,United States,2025-02-19,Very Comfortable,"The shorts are very comfortable and soft. They have deep pockets and dry quickly. I gave them 4* instead of 5* because they are too casual to wear if my husband was going out for lunch... in my opinion, not necessarily his! A good value and he is pleased with them.",short comfortable soft deep pocket dry quickly gave instead casual wear husband going lunch opinion necessarily good value pleased,0.1629629629629629,0,0.0,51,False
